task,episode,step,colliding_geom
pick up the black bowl on the wooden cabinet and place it on the plate,37,193,akita_black_bowl_1_g24
pick up the black bowl on the wooden cabinet and place it on the plate,37,193,akita_black_bowl_1_g31
pick up the black bowl on the wooden cabinet and place it on the plate,37,193,akita_black_bowl_1_g35
pick up the black bowl on the wooden cabinet and place it on the plate,37,193,akita_black_bowl_1_g26
pick up the black bowl on the wooden cabinet and place it on the plate,37,193,akita_black_bowl_1_g25
pick up the black bowl on the wooden cabinet and place it on the plate,37,193,akita_black_bowl_1_g17
pick up the black bowl on the wooden cabinet and place it on the plate,37,194,akita_black_bowl_1_g34
pick up the black bowl on the wooden cabinet and place it on the plate,37,194,akita_black_bowl_1_g32
pick up the black bowl on the wooden cabinet and place it on the plate,37,194,akita_black_bowl_1_g30
pick up the black bowl on the wooden cabinet and place it on the plate,37,194,akita_black_bowl_1_g33
pick up the black bowl on the wooden cabinet and place it on the plate,37,194,akita_black_bowl_1_g24
pick up the black bowl on the wooden cabinet and place it on the plate,37,194,akita_black_bowl_1_g31
pick up the black bowl on the wooden cabinet and place it on the plate,37,194,akita_black_bowl_1_g35
pick up the black bowl on the wooden cabinet and place it on the plate,37,194,akita_black_bowl_1_g26
pick up the black bowl on the wooden cabinet and place it on the plate,37,194,akita_black_bowl_1_g25
pick up the black bowl on the wooden cabinet and place it on the plate,37,194,akita_black_bowl_1_g17
pick up the black bowl on the wooden cabinet and place it on the plate,37,195,akita_black_bowl_1_g34
pick up the black bowl on the wooden cabinet and place it on the plate,37,195,akita_black_bowl_1_g32
pick up the black bowl on the wooden cabinet and place it on the plate,37,195,akita_black_bowl_1_g33
pick up the black bowl on the wooden cabinet and place it on the plate,37,195,akita_black_bowl_1_g24
pick up the black bowl on the wooden cabinet and place it on the plate,37,195,akita_black_bowl_1_g35
pick up the black bowl on the wooden cabinet and place it on the plate,37,195,akita_black_bowl_1_g26
pick up the black bowl on the wooden cabinet and place it on the plate,37,195,akita_black_bowl_1_g25
pick up the black bowl on the wooden cabinet and place it on the plate,37,195,akita_black_bowl_1_g17
pick up the black bowl on the wooden cabinet and place it on the plate,37,196,akita_black_bowl_1_g34
pick up the black bowl on the wooden cabinet and place it on the plate,37,196,akita_black_bowl_1_g32
pick up the black bowl on the wooden cabinet and place it on the plate,37,196,akita_black_bowl_1_g33
pick up the black bowl on the wooden cabinet and place it on the plate,37,196,akita_black_bowl_1_g24
pick up the black bowl on the wooden cabinet and place it on the plate,37,196,akita_black_bowl_1_g35
pick up the black bowl on the wooden cabinet and place it on the plate,37,196,akita_black_bowl_1_g26
pick up the black bowl on the wooden cabinet and place it on the plate,37,196,akita_black_bowl_1_g25
pick up the black bowl on the wooden cabinet and place it on the plate,37,196,akita_black_bowl_1_g17
pick up the black bowl on the wooden cabinet and place it on the plate,37,197,akita_black_bowl_1_g34
pick up the black bowl on the wooden cabinet and place it on the plate,37,197,akita_black_bowl_1_g32
pick up the black bowl on the wooden cabinet and place it on the plate,37,197,akita_black_bowl_1_g33
pick up the black bowl on the wooden cabinet and place it on the plate,37,197,akita_black_bowl_1_g24
pick up the black bowl on the wooden cabinet and place it on the plate,37,197,akita_black_bowl_1_g35
pick up the black bowl on the wooden cabinet and place it on the plate,37,197,akita_black_bowl_1_g26
pick up the black bowl on the wooden cabinet and place it on the plate,37,197,akita_black_bowl_1_g25
pick up the black bowl on the wooden cabinet and place it on the plate,37,197,akita_black_bowl_1_g17
pick up the black bowl on the wooden cabinet and place it on the plate,37,198,akita_black_bowl_1_g34
pick up the black bowl on the wooden cabinet and place it on the plate,37,198,akita_black_bowl_1_g32
pick up the black bowl on the wooden cabinet and place it on the plate,37,198,akita_black_bowl_1_g33
pick up the black bowl on the wooden cabinet and place it on the plate,37,198,akita_black_bowl_1_g24
pick up the black bowl on the wooden cabinet and place it on the plate,37,198,akita_black_bowl_1_g35
pick up the black bowl on the wooden cabinet and place it on the plate,37,198,akita_black_bowl_1_g26
pick up the black bowl on the wooden cabinet and place it on the plate,37,198,akita_black_bowl_1_g25
pick up the black bowl on the wooden cabinet and place it on the plate,37,198,akita_black_bowl_1_g17
pick up the black bowl on the wooden cabinet and place it on the plate,37,199,akita_black_bowl_1_g34
pick up the black bowl on the wooden cabinet and place it on the plate,37,199,akita_black_bowl_1_g32
pick up the black bowl on the wooden cabinet and place it on the plate,37,199,akita_black_bowl_1_g33
pick up the black bowl on the wooden cabinet and place it on the plate,37,199,akita_black_bowl_1_g24
pick up the black bowl on the wooden cabinet and place it on the plate,37,199,akita_black_bowl_1_g35
pick up the black bowl on the wooden cabinet and place it on the plate,37,199,akita_black_bowl_1_g26
pick up the black bowl on the wooden cabinet and place it on the plate,37,199,akita_black_bowl_1_g25
pick up the black bowl on the wooden cabinet and place it on the plate,37,199,akita_black_bowl_1_g17
pick up the black bowl on the wooden cabinet and place it on the plate,37,200,akita_black_bowl_1_g34
pick up the black bowl on the wooden cabinet and place it on the plate,37,200,akita_black_bowl_1_g32
pick up the black bowl on the wooden cabinet and place it on the plate,37,200,akita_black_bowl_1_g33
pick up the black bowl on the wooden cabinet and place it on the plate,37,200,akita_black_bowl_1_g24
pick up the black bowl on the wooden cabinet and place it on the plate,37,200,akita_black_bowl_1_g35
pick up the black bowl on the wooden cabinet and place it on the plate,37,200,akita_black_bowl_1_g26
pick up the black bowl on the wooden cabinet and place it on the plate,37,200,akita_black_bowl_1_g25
pick up the black bowl on the wooden cabinet and place it on the plate,37,200,akita_black_bowl_1_g17
pick up the black bowl on the wooden cabinet and place it on the plate,37,201,akita_black_bowl_1_g34
pick up the black bowl on the wooden cabinet and place it on the plate,37,201,akita_black_bowl_1_g32
pick up the black bowl on the wooden cabinet and place it on the plate,37,201,akita_black_bowl_1_g33
pick up the black bowl on the wooden cabinet and place it on the plate,37,201,akita_black_bowl_1_g24
pick up the black bowl on the wooden cabinet and place it on the plate,37,201,akita_black_bowl_1_g35
pick up the black bowl on the wooden cabinet and place it on the plate,37,201,akita_black_bowl_1_g26
pick up the black bowl on the wooden cabinet and place it on the plate,37,201,akita_black_bowl_1_g25
pick up the black bowl on the wooden cabinet and place it on the plate,37,201,akita_black_bowl_1_g17
pick up the black bowl on the wooden cabinet and place it on the plate,37,202,akita_black_bowl_1_g34
pick up the black bowl on the wooden cabinet and place it on the plate,37,202,akita_black_bowl_1_g32
pick up the black bowl on the wooden cabinet and place it on the plate,37,202,akita_black_bowl_1_g33
pick up the black bowl on the wooden cabinet and place it on the plate,37,202,akita_black_bowl_1_g24
pick up the black bowl on the wooden cabinet and place it on the plate,37,202,akita_black_bowl_1_g35
pick up the black bowl on the wooden cabinet and place it on the plate,37,202,akita_black_bowl_1_g26
pick up the black bowl on the wooden cabinet and place it on the plate,37,202,akita_black_bowl_1_g25
pick up the black bowl on the wooden cabinet and place it on the plate,37,202,akita_black_bowl_1_g17
pick up the black bowl on the wooden cabinet and place it on the plate,37,203,akita_black_bowl_1_g34
pick up the black bowl on the wooden cabinet and place it on the plate,37,203,akita_black_bowl_1_g32
pick up the black bowl on the wooden cabinet and place it on the plate,37,203,akita_black_bowl_1_g33
pick up the black bowl on the wooden cabinet and place it on the plate,37,203,akita_black_bowl_1_g24
pick up the black bowl on the wooden cabinet and place it on the plate,37,203,akita_black_bowl_1_g35
pick up the black bowl on the wooden cabinet and place it on the plate,37,203,akita_black_bowl_1_g26
pick up the black bowl on the wooden cabinet and place it on the plate,37,203,akita_black_bowl_1_g25
pick up the black bowl on the wooden cabinet and place it on the plate,37,203,akita_black_bowl_1_g17
pick up the black bowl on the wooden cabinet and place it on the plate,37,204,akita_black_bowl_1_g34
pick up the black bowl on the wooden cabinet and place it on the plate,37,204,akita_black_bowl_1_g32
pick up the black bowl on the wooden cabinet and place it on the plate,37,204,akita_black_bowl_1_g33
pick up the black bowl on the wooden cabinet and place it on the plate,37,204,akita_black_bowl_1_g24
pick up the black bowl on the wooden cabinet and place it on the plate,37,204,akita_black_bowl_1_g35
pick up the black bowl on the wooden cabinet and place it on the plate,37,204,akita_black_bowl_1_g26
pick up the black bowl on the wooden cabinet and place it on the plate,37,204,akita_black_bowl_1_g25
pick up the black bowl on the wooden cabinet and place it on the plate,37,204,akita_black_bowl_1_g17
pick up the black bowl on the wooden cabinet and place it on the plate,37,205,akita_black_bowl_1_g34
pick up the black bowl on the wooden cabinet and place it on the plate,37,205,akita_black_bowl_1_g32
pick up the black bowl on the wooden cabinet and place it on the plate,37,205,akita_black_bowl_1_g33
pick up the black bowl on the wooden cabinet and place it on the plate,37,205,akita_black_bowl_1_g24
pick up the black bowl on the wooden cabinet and place it on the plate,37,205,akita_black_bowl_1_g35
pick up the black bowl on the wooden cabinet and place it on the plate,37,205,akita_black_bowl_1_g26
pick up the black bowl on the wooden cabinet and place it on the plate,37,205,akita_black_bowl_1_g25
